"39splitHere46","17747601splitHere46","<newline46mondego>Thread threadRecord = new Thread(new Runnable() {</p><newline46mondego><newline46mondego><pre><code>    private final Recorder target = recordIn;<newline46mondego>    private final Scanner scanr= scanIn;     <newline46mondego>    @Override<newline46mondego>    public void run() {<newline46mondego>        //if movement is noticed compared to the last frame save <newline46mondego>        recordIn.startRecording();<newline46mondego>        while(true){<newline46mondego>            synchronized(target ){<newline46mondego>                while(target.hasMore()){<newline46mondego><newline46mondego>                   synchronized(scanr)<newline46mondego>                   {<newline46mondego>                       while(!target.currentImage().equals(scanr.getLatestImage())<newline46mondego>                       {<newline46mondego>                           target.recordMore();    <newline46mondego>                           scanr.wait();<newline46mondego>                       }<newline46mondego>                   }<newline46mondego>                 }<newline46mondego>            }<newline46mondego>        }<newline46mondego>     }<newline46mondego>}<newline46mondego>"
"40splitHere46","17747601splitHere46","if(targetsRecorder.doneRecording())<newline46mondego>                    return;<newline46mondego><newline46mondego>                scanIn.scanCurrentImage(targetsRecorder);<newline46mondego>             }<newline46mondego>        }       <newline46mondego>}<newline46mondego>"
"41splitHere46","17747601splitHere46","<newline46mondego>//inside of your listner<newline46mondego>public void someRecordEventHappened(RecordEvent event){<newline46mondego>    new Thread(new Runnable<newline46mondego>    {<newline46mondego>         private final RecordEvent eventDate = event;<newline46mondego>         @Override<newline46mondego>         public void run()<newline46mondego>         {<newline46mondego>             //do stuff asynchronously<newline46mondego><newline46mondego>         }<newline46mondego>    }).start();<newline46mondego>}<newline46mondego></pre>"
"42splitHere46","17747706splitHere46","<path id=<doubleQuotes46>javac.classpath<doubleQuotes46>><newline46mondego>     <pathelement location=<doubleQuotes46>./gen/stragglers/SomePOJO.class<doubleQuotes46>/><newline46mondego></path><newline46mondego>"
"43splitHere46","17747706splitHere46","<javac srcdir=<doubleQuotes46>./src/main/java<doubleQuotes46> destdir=<doubleQuotes46>./gen/bin/main<doubleQuotes46>><newline46mondego>    <classpath refid=<doubleQuotes46>javac.classpath<doubleQuotes46>/><newline46mondego></javac><newline46mondego>"
"44splitHere46","17748112splitHere46","glBindTexture(GL_TEXTURE_2D, 0)"
"45splitHere46","17748112splitHere46","Texture.disable()"
"46splitHere46","17748307splitHere46","JAVA_HOME"
"47splitHere46","17748492splitHere46","private final ReentrantLock putLock = new ReentrantLock();"
"48splitHere46","17748492splitHere46","private final ReentrantLock takeLock = new ReentrantLock();"
"49splitHere46","17748577splitHere46","047669602100001"
"50splitHere46","17748698splitHere46","ArrayAdapter"
"51splitHere46","17748698splitHere46","ArrayList<String> arrayList = new ArrayList<String>();<newline46mondego>arrayList.add(<doubleQuotes46>temp1<doubleQuotes46>);<newline46mondego>arrayList.add(<doubleQuotes46>temp2<doubleQuotes46>);<newline46mondego>ListView listView = new ListView(getActivity());<newline46mondego>listView.setAdapter(new ArrayAdapter<String>(getActivity(),android.R.layout.simple_list_item_1, arrayList));<newline46mondego>"
"52splitHere46","17748698splitHere46","SimpleListAdapter"
"53splitHere46","17748698splitHere46","Strings"
"54splitHere46","17748698splitHere46","String"
"55splitHere46","17748698splitHere46","ListView"
"56splitHere46","17748698splitHere46","TextViews"
"57splitHere46","17748698splitHere46","List<Map<String, Object>> data = new ArrayList<Map<String,Object>>();<newline46mondego><newline46mondego>Map<String, Object> dataMap = new HashMap<String, Object>(3);<newline46mondego><newline46mondego>dataMap.put(<doubleQuotes46>Item1<doubleQuotes46>, dataObject); //icon<newline46mondego>dataMap.put(<doubleQuotes46>Item2<doubleQuotes46>, dataString);<newline46mondego>dataMap.put(<doubleQuotes46>Item3<doubleQuotes46>, dataString2);<newline46mondego>data.add(dataMap);<newline46mondego><newline46mondego>dataMap = new HashMap<String, Object>(2);<newline46mondego>dataMap.put(<doubleQuotes46>Item1<doubleQuotes46>, dataObject); //icon<newline46mondego>dataMap.put(<doubleQuotes46>Item2<doubleQuotes46>, dataString);<newline46mondego>dataMap.put(<doubleQuotes46>Item3<doubleQuotes46>, dataString2);<newline46mondego>data.add(dataMap);<newline46mondego><newline46mondego>SimpleAdapter adapter = new SimpleAdapter(getActivity().getBaseContext(), <newline46mondego>                                         (List<? extends Map<String, ?>>) data, <newline46mondego>                                         R.layout.layoutFile2, <newline46mondego>                                         new String[] {<doubleQuotes46>Item1<doubleQuotes46>, <doubleQuotes46>Item2<doubleQuotes46>, <doubleQuotes46>Item3<doubleQuotes46>} , <newline46mondego>                                         new int[] {R.id.item1, R.id.item2, R.id.item3}){<newline46mondego><newline46mondego>                                         //overload the getChildView or any other Override methods<newline46mondego>                                         };<newline46mondego>"
"58splitHere46","17749032splitHere46","boolean running = true;<newline46mondego><newline46mondego>public void run() {<newline46mondego>     while(running) {<newline46mondego>        // do something<newline46mondego>     }<newline46mondego>}<newline46mondego><newline46mondego>public void stop() {<newline46mondego>     running = false;<newline46mondego>}<newline46mondego>"
"59splitHere46","17749032splitHere46","running"
"60splitHere46","17749431splitHere46","Pattern myPattern = Pattern.compile(<doubleQuotes46><div class=\<doubleQuotes46>thumb\<doubleQuotes46>><a href=(.*?)-t1<doubleQuotes46>);<newline46mondego>"
"61splitHere46","17749459splitHere46","class MyObject {<newline46mondego>   public int findIdx(MyObject[] myObjects) {<newline46mondego>        if (myObjects != null) {<newline46mondego>            for (int i = 0; i <= myObjects.length; i++) {<newline46mondego>                if (myObjects[i].equals(this)) {<newline46mondego>                    return i;<newline46mondego>                }<newline46mondego>            }<newline46mondego>        }<newline46mondego>        return -1;<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"62splitHere46","17749482splitHere46","regex(<doubleQuotes46>\\d*-\\d*<doubleQuotes46>)"
"63splitHere46","17749482splitHere46","String regex = <doubleQuotes46>(\\d*):(\\d*)<doubleQuotes46>;<newline46mondego>    Pattern checkInput = Pattern.compile(regex);<newline46mondego><newline46mondego>    Matcher matcherInput = checkInput.matcher(range);<newline46mondego><newline46mondego>    if(matcherInput.matches()){<newline46mondego>        rangeResults[1] = Integer.parseInt(matcherInput.group(1));<newline46mondego>        rangeResults[2] = Integer.parseInt(matcherInput.group(2));<newline46mondego><newline46mondego><newline46mondego><newline46mondego>    }<newline46mondego>"
"64splitHere46","17749499splitHere46","Friends"
"65splitHere46","17749499splitHere46","Friends f = new Friends(friendsName, friendsAge);<newline46mondego>"
"66splitHere46","17749499splitHere46","Friends f = new Friends();<newline46mondego>f.setName(friendsName);<newline46mondego>f.setAge(friendsAge);<newline46mondego>"
"67splitHere46","17749722splitHere46","nextInt(n)"
"68splitHere46","17749722splitHere46","public class MySecureRandom extends java.security.SecureRandom {<newline46mondego>    private long m = 1;<newline46mondego>    private long r = 0;<newline46mondego><newline46mondego>    @Override<newline46mondego>    public final int nextInt(int n) {<newline46mondego>        while (true) {<newline46mondego>            if (m < 0x80000000L) {<newline46mondego>                m <<= 32;<newline46mondego>                r <<= 32;<newline46mondego>                r += (long)next(32) - Integer.MIN_VALUE;<newline46mondego>            }<newline46mondego>            long q = m / n;<newline46mondego>            if (r < n * q) {<newline46mondego>                int x = (int)(r % n);<newline46mondego>                m = q;<newline46mondego>                r /= n;<newline46mondego>                return x;<newline46mondego>            }<newline46mondego>            m -= n * q;<newline46mondego>            r -= n * q;<newline46mondego>        }<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"69splitHere46","17749722splitHere46","SecureRandom.nextInt(n)"
"70splitHere46","17749722splitHere46","SecureRandom.next(b)"
"71splitHere46","17749986splitHere46","<s:property/>"
"72splitHere46","17749986splitHere46","public static final int MIN_LENGHT = 20;<newline46mondego>public static final int MAX_LENGHT = 4000;<newline46mondego>"
"73splitHere46","17749986splitHere46","@Entity<newline46mondego>public class Checklist{<newline46mondego>  @Size(min = MIN_LENGHT, max = MAX_LENGHT, message = <doubleQuotes46>{Checklist.size}<doubleQuotes46>)<newline46mondego>  private String notes;<newline46mondego>}<newline46mondego>"
"74splitHere46","17749986splitHere46","$(<doubleQuotes46>#someForm<doubleQuotes46>).validate({<newline46mondego>  rules:{<newline46mondego>    'checklist.notes':{<newline46mondego>      minlength:<s:property value=<doubleQuotes46>@my.package.constantClass@MIN_LENGHT<doubleQuotes46> />,<newline46mondego>      maxlength:<s:property value=<doubleQuotes46>@my.package.constantClass@MAX_LENGHT<doubleQuotes46> /><newline46mondego>    }<newline46mondego>  }<newline46mondego>});<newline46mondego>"
"75splitHere46","17749986splitHere46","struts.ognl.allowStaticMethodAccess"
"76splitHere46","17749986splitHere46","true"
"77splitHere46","17749986splitHere46","struts.xml"
"78splitHere46","17750044splitHere46","String glom ( Collection );<newline46mondego><newline46mondego>int glom ( List );<newline46mondego>"
"79splitHere46","17750044splitHere46","strings"
"80splitHere46","17750044splitHere46","main"
"81splitHere46","17750044splitHere46","List"
"82splitHere46","17750044splitHere46","List"
"83splitHere46","17750044splitHere46","Collection"
"84splitHere46","17750044splitHere46","int glom ( List )"
"85splitHere46","17750044splitHere46","int glom ( List<Integer> )"
"86splitHere46","17750044splitHere46","List<String>"
"87splitHere46","17750044splitHere46","String glom ( Collection<?> )"
"88splitHere46","17750090splitHere46","Spring Batch"
"89splitHere46","17750090splitHere46","<batch:job id=<doubleQuotes46>ldapJob<doubleQuotes46>><newline46mondego>    <batch:step id=<doubleQuotes46>ldapJob.step1<doubleQuotes46>><newline46mondego>        <batch:tasklet task-executor=<doubleQuotes46>taskExecutor<doubleQuotes46>><newline46mondego>            <batch:chunk reader=<doubleQuotes46>ldapReader<doubleQuotes46> processor=<doubleQuotes46>ldapModifier<doubleQuotes46> writer=<doubleQuotes46>ldapWriter<doubleQuotes46> commit-interval=<doubleQuotes46>1<doubleQuotes46>/><newline46mondego>        </batch:tasklet><newline46mondego>    </batch:step><newline46mondego></batch:job><newline46mondego><newline46mondego><task:executor id=<doubleQuotes46>taskExecutor<doubleQuotes46>/><newline46mondego>"
"90splitHere46","17750090splitHere46","package de.incompleteco.spring.batch.item.reader;<newline46mondego><newline46mondego>import java.util.Queue;<newline46mondego><newline46mondego>import org.springframework.batch.item.ItemReader;<newline46mondego>import org.springframework.batch.item.NonTransientResourceException;<newline46mondego>import org.springframework.batch.item.ParseException;<newline46mondego>import org.springframework.batch.item.UnexpectedInputException;<newline46mondego>import org.springframework.ldap.core.DirContextOperations;<newline46mondego><newline46mondego>public class LdapItemReader implements ItemReader<DirContextOperations> {<newline46mondego><newline46mondego>    private Queue<DirContextOperations> dirContextOperations;<newline46mondego><newline46mondego>    public DirContextOperations read() throws Exception, UnexpectedInputException, ParseException, NonTransientResourceException {<newline46mondego>        if (dirContextOperations == null) {<newline46mondego>            synchronized (this) {<newline46mondego>                //load up the dirContextOperations into the queue<newline46mondego>            }//end synch<newline46mondego>        }//end if<newline46mondego>        //retrieve<newline46mondego>        return dirContextOperations.poll();<newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego>"
"91splitHere46","17750090splitHere46","package de.incompleteco.spring.batch.item.processor;<newline46mondego><newline46mondego>import org.springframework.batch.item.ItemProcessor;<newline46mondego>import org.springframework.ldap.core.DirContextOperations;<newline46mondego><newline46mondego>public class LdapItemProcessor implements ItemProcessor<DirContextOperations, DirContextOperations> {<newline46mondego><newline46mondego>    public DirContextOperations process(DirContextOperations item) throws Exception {<newline46mondego>        //do some update<newline46mondego>        item.setAttributeValue(null, null);<newline46mondego>        //return<newline46mondego>        return item;<newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego>"
